x_high_0.025,T_high_0.025,x_rxn,T_rxn
0.03568,317.1196574,0.03656,319.8742345
0.0357,317.1155967,0.03658,319.8719292
0.03572,317.1115367,0.0366,319.8696471
0.03574,317.1074775,0.03662,319.8674113
0.03576,317.103419,0.03663,319.8651986
0.03578,317.0993613,0.03665,319.8632865
0.0358,317.0953043,0.03667,319.8615363
0.03582,317.091248,0.03669,319.8598092
0.03584,317.0871925,0.03673,319.857874
0.03586,317.0831378,0.03675,319.8554531
0.03588,317.0790837,0.03677,319.8532404
0.0359,317.0750305,0.03679,319.8509352
0.03592,317.0709779,0.03681,319.8487687
0.03594,317.0669262,0.03683,319.8464635
0.03596,317.0628751,0.03684,319.8443433
0.03598,317.0588248,0.03686,319.8424312
0.036,317.0547753,0.03688,319.8402647
0.03602,317.0507265,0.03692,319.8379595
0.03604,317.0466784,0.03694,319.8356774
0.03606,317.0426311,0.03696,319.8334416
0.03608,317.0385845,0.03698,319.8311132
0.0361,317.0345387,0.03699,319.8286461
0.03612,317.0304936,0.03701,319.8264103
0.03614,317.0264492,0.03704,319.8241744
0.03616,317.0224056,0.03705,319.8219386
0.03618,317.0183628,0.03707,319.8197952
0.0362,317.0143207,0.03711,319.8174438
0.03622,317.0102793,0.03713,319.8154161
0.03624,317.0062386,0.03715,319.8135734
0.03626,317.0021987,0.03717,319.8117538
0.03628,316.9981596,0.03718,319.8096336
0.0363,316.9941212,0.0372,319.8074209
0.03632,316.9900835,0.03722,319.805185
0.03634,316.9860466,0.03724,319.8028336
0.03636,316.9820104,0.03726,319.8005977
0.03638,316.9779749,0.0373,319.7983157
0.0364,316.9739402,0.03732,319.7960104
0.03642,316.9699063,0.03734,319.7936358
0.03644,316.965873,0.03736,319.7915156
0.03646,316.9618405,0.03737,319.7893492
0.03648,316.9578088,0.03739,319.7871827
0.0365,316.9537778,0.03741,319.7849006
0.03652,316.9497475,0.03743,319.7826648
0.03654,316.945718,0.03745,319.7804984
0.03656,316.9416892,0.03749,319.778355
0.03658,316.9376612,0.03751,319.7758648
0.0366,316.9336339,0.03753,319.7734671
0.03662,316.9296073,0.03754,319.7712313
0.03664,316.9255815,0.03756,319.7693192
0.03666,316.9215564,0.03758,319.7672453
0.03668,316.917532,0.0376,319.7649863
0.0367,316.9135084,0.03762,319.7628892
0.03672,316.9094855,0.03764,319.7610234
0.03674,316.9054634,0.03768,319.7594583
0.03676,316.901442,0.03769,319.7577544
0.03678,316.8974214,0.03772,319.7557267
0.0368,316.8934014,0.03774,319.7535371
0.03682,316.8893823,0.03775,319.7516019
0.03684,316.8853638,0.03777,319.7497361
0.03686,316.8813461,0.03779,319.7475697
0.03688,316.8773291,0.0378,319.7452182
0.0369,316.8733129,0.03783,319.742913
0.03692,316.8692974,0.03787,319.7407466
0.03694,316.8652827,0.03789,319.7386033
0.03696,316.8612686,0.0379,319.7363212
0.03698,316.8572554,0.03792,319.7340391
0.037,316.8532428,0.03794,319.7317802
0.03702,316.849231,0.03796,319.7296137
0.03704,316.8452199,0.03798,319.7273085
0.03706,316.8412096,0.03799,319.7250958
0.03708,316.8372,0.03802,319.7229294
0.0371,316.8331911,0.03803,319.7206705
0.03712,316.829183,0.03807,319.7184578
0.03714,316.8251756,0.0381,319.7161063
0.03716,316.821169,0.03811,319.7140093
0.03718,316.817163,0.03813,319.7120972
0.0372,316.8131578,0.03815,319.7103702
0.03722,316.8091534,0.03817,319.70825
0.03724,316.8051497,0.03819,319.7060836
0.03726,316.8011467,0.03821,319.703894
0.03728,316.7971445,0.03821,319.7016351
0.0373,316.7931429,0.03822,319.6994687
0.03732,316.7891422,0.03826,319.6972328
0.03734,316.7851421,0.03828,319.6947426
0.03736,316.7811428,0.0383,319.6924837
0.03738,316.7771442,0.03832,319.6905485
0.0374,316.7731464,0.03834,319.6888215
0.03742,316.7691493,0.03836,319.687187
0.03744,316.7651529,0.03837,319.6851362
0.03746,316.7611573,0.0384,319.6829235
0.03748,316.7571624,0.0384,319.6807802
0.0375,316.7531682,0.03846,319.6785213
0.03752,316.7491748,0.03847,319.6764936
0.03754,316.7451821,0.03849,319.6744197
0.03756,316.7411901,0.03851,319.672392
0.03758,316.7371989,0.03853,319.670295
0.0376,316.7332084,0.03855,319.6682904
0.03762,316.7292186,0.03856,319.666124
0.03764,316.7252295,0.03859,319.6637263
0.03766,316.7212412,0.0386,319.6616062
0.03768,316.7172537,0.03864,319.659486
0.0377,316.7132668,0.03866,319.6574815
0.03772,316.7092807,0.03868,319.6556851
0.03774,316.7052953,0.0387,319.6535649
0.03776,316.7013107,0.03872,319.6513291
0.03778,316.6973268,0.03874,319.6492089
0.0378,316.6933436,0.03876,319.6472507
0.03782,316.6893611,0.03878,319.6451074
0.03784,316.6853794,0.03879,319.6427328
0.03786,316.6813984,0.03883,319.6405201
0.03788,316.6774181,0.03885,319.6381687
0.0379,316.6734386,0.03887,319.6360023
0.03792,316.6694598,0.03889,319.6336278
0.03794,316.6654817,0.03891,319.6314151
0.03796,316.6615044,0.03893,319.629133
0.03798,316.6575278,0.03895,319.6270129
0.038,316.6535519,0.03896,319.625309
0.03802,316.6495768,0.03898,319.6233507
0.03804,316.6456023,0.03902,319.6212306
0.03806,316.6416286,0.03904,319.6189948
0.03808,316.6376557,0.03906,319.6168284
0.0381,316.6336835,0.03908,319.6146388
0.03812,316.6297119,0.0391,319.6123568
0.03814,316.6257412,0.03912,319.6098666
0.03816,316.6217711,0.03913,319.6075152
0.03818,316.6178018,0.03916,319.6054182
0.0382,316.6138332,0.03917,319.6030205
0.03822,316.6098654,0.03921,319.6005072
0.03824,316.6058982,0.03923,319.5981789
0.03826,316.6019318,0.03925,319.596105
0.03828,316.5979662,0.03927,319.5942392
0.0383,316.5940012,0.03929,319.5921191
0.03832,316.590037,0.03931,319.5897677
0.03834,316.5860735,0.03932,319.5873469
0.03836,316.5821107,0.03935,319.584903
0.03838,316.5781487,0.03936,319.5827828
0.0384,316.5741874,0.0394,319.5806164
0.03842,316.5702268,0.03942,319.5785194
0.03844,316.566267,0.03944,319.5763761
0.03846,316.5623078,0.03946,319.5742791
0.03848,316.5583494,0.03948,319.572159
0.0385,316.5543918,0.03949,319.5697382
0.03852,316.5504348,0.03952,319.5675718
0.03854,316.5464786,0.03953,319.5654979
0.03856,316.5425231,0.03955,319.563609
0.03858,316.5385683,0.03956,319.5617664
0.0386,316.5346143,0.03956,319.5597156
0.03862,316.530661,0.03961,319.5575492
0.03864,316.5267084,0.03963,319.5553135
0.03866,316.5227565,0.03965,319.5532627
0.03868,316.5188054,0.03967,319.5512813
0.0387,316.514855,0.03968,319.5492999
0.03872,316.5109053,0.03971,319.5473879
0.03874,316.5069563,0.03972,319.545314
0.03876,316.5030081,0.03974,319.543217
0.03878,316.4990606,0.03976,319.54112
0.0388,316.4951138,0.03978,319.5386992
0.03882,316.4911677,0.0398,319.5362553
0.03884,316.4872224,0.03984,319.5339502
0.03886,316.4832778,0.03985,319.53183
0.03888,316.4793339,0.03987,319.5295249
0.0389,316.4753907,0.0399,319.5272891
0.03892,316.4714483,0.03991,319.5249377
0.03894,316.4675066,0.03993,319.5226557
0.03896,316.4635656,0.03995,319.520605
0.03898,316.4596253,0.03996,319.5183923
0.039,316.4556857,0.03999,319.5160178
0.03902,316.4517469,0.04003,319.5136433
0.03904,316.4478088,0.04005,319.5113613
0.03906,316.4438714,0.04006,319.5095187
0.03908,316.4399348,0.04008,319.5073292
0.0391,316.4359988,0.0401,319.5049546
0.03912,316.4320636,0.04012,319.5027651
0.03914,316.4281291,0.04014,319.5005525
0.03916,316.4241954,0.04015,319.4985711
0.03918,316.4202623,0.04018,319.4965435
0.0392,316.41633,0.04019,319.4943771
0.03922,316.4123984,0.04024,319.4923726
0.03924,316.4084675,0.04025,319.4906225
0.03926,316.4045374,0.04027,319.4887568
0.03928,316.4006079,0.04029,319.4864748
0.0393,316.3966792,0.04031,319.484054
0.03932,316.3927512,0.04033,319.4814945
0.03934,316.3888239,0.04034,319.47912
0.03936,316.3848974,0.04037,319.4771618
0.03938,316.3809716,0.04037,319.4750185
0.0394,316.3770465,0.04038,319.4729446
0.03942,316.3731221,0.04042,319.4707089
0.03944,316.3691984,0.04044,319.4684963
0.03946,316.3652754,0.04046,319.4665612
0.03948,316.3613532,0.04048,319.4645798
0.0395,316.3574317,0.0405,319.4623903
0.03952,316.3535109,0.04052,319.4602008
0.03954,316.3495909,0.04054,319.4579419
0.03956,316.3456715,0.04056,319.4558681
0.03958,316.3417529,0.04056,319.4537711
0.0396,316.337835,0.04057,319.451651
0.03962,316.3339178,0.04061,319.449554
0.03964,316.3300013,0.04063,319.4474107
0.03966,316.3260856,0.04065,319.4452906
0.03968,316.3221705,0.04067,319.4431705
0.0397,316.3182562,0.04068,319.4410273
0.03972,316.3143426,0.04071,319.4389072
0.03974,316.3104297,0.04072,319.436787
0.03976,316.3065176,0.04074,319.4349213
0.03978,316.3026061,0.04076,319.4330787
0.0398,316.2986954,0.0408,319.4310511
0.03982,316.2947854,0.04082,319.4289079
0.03984,316.2908761,0.04084,319.4266259
0.03986,316.2869675,0.04086,319.424367
0.03988,316.2830597,0.04088,319.4220619
0.0399,316.2791526,0.0409,319.4196412
0.03992,316.2752461,0.04091,319.4172898
0.03994,316.2713404,0.04093,319.4151234
0.03996,316.2674354,0.04095,319.4131421
0.03998,316.2635312,0.04101,319.4111145
0.04,316.2596276,0.04103,319.4089019
0.04002,316.2557248,0.04105,319.4068512
0.04004,316.2518227,0.04107,319.4046848
0.04006,316.2479213,0.04109,319.4024259
0.04008,316.2440206,0.04111,319.400144
0.0401,316.2401206,0.04112,319.3978389
0.04012,316.2362214,0.04115,319.3956262
0.04014,316.2323228,0.04116,319.3938068
0.04016,316.228425,0.0412,319.3918023
0.04018,316.2245279,0.04122,319.3897979
0.0402,316.2206315,0.04124,319.3876546
0.04022,316.2167358,0.04125,319.3857658
0.04024,316.2128409,0.04128,319.3835763
0.04026,316.2089466,0.0413,319.3811325
0.04028,316.2050531,0.04132,319.3787811
0.0403,316.2011603,0.04133,319.3767535
0.04032,316.1972682,0.04135,319.3749803
0.04034,316.1933768,0.04139,319.3730221
0.04036,316.1894861,0.04141,319.3705782
0.04038,316.1855962,0.04143,319.3683425
0.0404,316.1817069,0.04145,319.3664305
0.04042,316.1778184,0.04147,319.3647499
0.04044,316.1739306,0.04148,319.3626298
0.04046,316.1700435,0.04151,319.360394
0.04048,316.1661571,0.04152,319.3579964
0.0405,316.1622714,0.04154,319.3556451
0.04052,316.1583865,0.04158,319.3535019
0.04054,316.1545022,0.0416,319.351428
0.04056,316.1506187,0.04162,319.3493773
0.04058,316.1467359,0.04164,319.3470954
0.0406,316.1428538,0.04166,319.3450678
0.04062,316.1389724,0.04168,319.3429939
0.04064,316.1350917,0.04169,319.3408276
0.04066,316.1312117,0.04171,319.3388231
0.04068,316.1273325,0.04173,319.3367493
0.0407,316.1234539,0.04177,319.334768
0.04072,316.1195761,0.04179,319.3327404
0.04074,316.1156989,0.04181,319.3304353
0.04076,316.1118225,0.04182,319.3278527
0.04078,316.1079468,0.04185,319.3255245
0.0408,316.1040718,0.04186,319.3234969
0.04082,316.1001976,0.04188,319.3211918
0.04084,316.096324,0.0419,319.3187711
0.04086,316.0924512,0.04192,319.316281
0.04088,316.088579,0.04193,319.3141378
0.0409,316.0847076,0.04197,319.3119715
0.04092,316.0808369,0.042,319.3094582
0.04094,316.0769668,0.04202,319.3069913
0.04096,316.0730975,0.04203,319.304478
0.04098,316.069229,0.04205,319.3023811
0.041,316.0653611,0.04207,319.3004923
0.04102,316.0614939,0.04209,319.2984185
0.04104,316.0576274,0.04211,319.296414
0.04106,316.0537617,0.04212,319.2945021
0.04108,316.0498966,0.04212,319.292752
0.0411,316.0460323,0.04217,319.2907707
0.04112,316.0421687,0.04218,319.2885813
0.04114,316.0383058,0.04221,319.2861605
0.04116,316.0344436,0.04222,319.2835548
0.04118,316.0305821,0.04224,319.2810416
0.0412,316.0267213,0.04226,319.2788522
0.04122,316.0228612,0.04227,319.2766858
0.04124,316.0190019,0.0423,319.2742651
0.04126,316.0151432,0.04231,319.2719138
0.04128,316.0112852,0.04236,319.2697243
0.0413,316.007428,0.04238,319.2678355
0.04132,316.0035715,0.04239,319.2658311
0.04134,315.9997156,0.04241,319.2636185
0.04136,315.9958605,0.04243,319.2613828
0.04138,315.9920061,0.04245,319.2592628
0.0414,315.9881524,0.04247,319.2571658
0.04142,315.9842994,0.04249,319.2547451
0.04144,315.9804471,0.04249,319.2524401
0.04146,315.9765955,0.0425,319.2502506
0.04148,315.9727447,0.04254,319.2482924
0.0415,315.9688945,0.04256,319.2464961
0.04152,315.965045,0.04258,319.2443298
0.04154,315.9611963,0.0426,319.2420479
0.04156,315.9573482,0.04262,319.2397659
0.04158,315.9535009,0.04264,319.2377384
0.0416,315.9496543,0.04265,319.2360346
0.04162,315.9458083,0.04268,319.2342152
0.04164,315.9419631,0.04269,319.2323726
0.04166,315.9381186,0.04274,319.2305995
0.04168,315.9342748,0.04275,319.2285025
0.0417,315.9304317,0.04277,319.2264056
0.04172,315.9265893,0.04279,319.2240543
0.04174,315.9227476,0.04281,319.2217492
0.04176,315.9189066,0.04283,319.2196523
0.04178,315.9150663,0.04284,319.2177866
0.0418,315.9112267,0.04287,319.2160135
0.04182,315.9073879,0.04288,319.2138934
0.04184,315.9035497,0.04292,319.2117965
0.04186,315.8997122,0.04294,319.2096996
0.04188,315.8958755,0.04296,319.2075564
0.0419,315.8920394,0.04298,319.2051588
0.04192,315.888204,0.043,319.2027613
0.04194,315.8843694,0.04302,319.2004562
0.04196,315.8805355,0.04304,319.198313
0.04198,315.8767022,0.04306,319.1961467
0.042,315.8728697,0.04307,319.193911
0.04202,315.8690378,0.04311,319.1916985
0.04204,315.8652067,0.04313,319.1897866
0.04206,315.8613763,0.04315,319.1878284
0.04208,315.8575466,0.04317,319.185824
0.0421,315.8537176,0.04319,319.183704
0.04212,315.8498892,0.04321,319.1815145
0.04214,315.8460616,0.04323,319.1791863
