Time,Conductivity (mS),Conductivity @25*C (microS),Temperature,,
17:58:57,1372,1372,25,,
17:58:58,1374,1367.5,25.25,,
17:58:59,1375,1349.36,26,,
17:59:00,1371,1358.1,25.5,,
17:59:01,1373,1373,25,,
17:59:02,1376,1376,25,,
17:59:03,1375,1355.68,25.75,,
17:59:04,1371,1377.54,24.75,,
17:59:05,1371,1358.1,25.5,,
17:59:06,1372,1340.17,26.25,,
17:59:07,1370,1363.52,25.25,,
17:59:08,1371,1358.1,25.5,,
17:59:09,1373,1360.08,25.5,,
17:59:10,1373,1360.08,25.5,,
17:59:11,1373,1373,25,,
17:59:12,1373,1353.71,25.75,,
17:59:13,1370,1350.75,25.75,,
17:59:14,1370,1357.11,25.5,,
17:59:15,1368,1348.78,25.75,,
17:59:16,1370,1350.75,25.75,,
17:59:17,1370,1357.11,25.5,,
17:59:17,1371,1364.52,25.25,,
17:59:18,1370,1370,25,,
17:59:19,1370,1389.8,24.25,,
17:59:20,1371,1371,25,,
17:59:21,1368,1342.49,26,,
17:59:22,1373,1360.08,25.5,,
17:59:23,1371,1384.15,24.5,,
17:59:24,1372,1352.72,25.75,,
17:59:25,1369,1375.53,24.75,,
17:59:26,1373,1360.08,25.5,,
17:59:27,1371,1364.52,25.25,,
17:59:28,1369,1369,25,,
17:59:29,1370,1376.54,24.75,,
17:59:30,1371,1371,25,,
17:59:31,1372,1365.51,25.25,,
17:59:32,1370,1370,25,,
17:59:33,1369,1362.53,25.25,,
17:59:34,1368,1348.78,25.75,,
17:59:35,1371,1351.74,25.75,,
17:59:36,1369,1356.12,25.5,,
17:59:37,1371,1358.1,25.5,,
17:59:38,1368,1355.13,25.5,,
17:59:39,1366,1372.52,24.75,,
17:59:40,1371,1358.1,25.5,,
17:59:41,1370,1370,25,,
17:59:42,1369,1362.53,25.25,,
17:59:43,1369,1356.12,25.5,,
17:59:44,1371,1339.19,26.25,,
17:59:45,1369,1369,25,,
17:59:46,1370,1376.54,24.75,,
17:59:47,1368,1348.78,25.75,,
17:59:48,1368,1361.53,25.25,,
17:59:49,1370,1344.46,26,,
17:59:50,1369,1349.77,25.75,,
17:59:51,1370,1357.11,25.5,,
17:59:52,1369,1356.12,25.5,,
17:59:53,1368,1342.49,26,,
17:59:54,1369,1349.77,25.75,,
17:59:55,1367,1341.51,26,,
17:59:56,1370,1332.04,26.5,,
17:59:57,1369,1343.47,26,,
17:59:58,1370,1350.75,25.75,,
17:59:59,1369,1343.47,26,,
17:59:59,1368,1336.26,26.25,,
18:00:00,1372,1346.42,26,,
18:00:01,1369,1343.47,26,,
18:00:02,1368,1355.13,25.5,,
18:00:03,1371,1351.74,25.75,,
18:00:04,1371,1339.19,26.25,,
18:00:05,1370,1357.11,25.5,,
18:00:06,1371,1351.74,25.75,,
18:00:07,1368,1342.49,26,,
18:00:08,1368,1330.09,26.5,,
18:00:09,1369,1356.12,25.5,,
18:00:10,1369,1343.47,26,,
18:00:11,1369,1337.24,26.25,,
18:00:12,1370,1350.75,25.75,,
18:00:13,1369,1362.53,25.25,,
18:00:14,1370,1350.75,25.75,,
18:00:15,1372,1346.42,26,,
18:00:16,1370,1344.46,26,,
18:00:17,1371,1345.44,26,,
18:00:18,1370,1344.46,26,,
18:00:19,1370,1344.46,26,,
18:00:20,1370,1363.52,25.25,,
18:00:21,1369,1356.12,25.5,,
18:00:22,1370,1370,25,,
18:00:23,1370,1357.11,25.5,,
18:00:24,1370,1350.75,25.75,,
18:00:25,1371,1351.74,25.75,,
18:00:26,1370,1376.54,24.75,,
18:00:27,1369,1356.12,25.5,,
18:00:28,1370,1370,25,,
18:00:29,1370,1350.75,25.75,,
18:00:30,1372,1359.09,25.5,,
18:00:31,1371,1351.74,25.75,,
18:00:32,1372,1365.51,25.25,,
18:00:33,1373,1366.51,25.25,,
18:00:34,1370,1357.11,25.5,,
18:00:35,1372,1352.72,25.75,,
18:00:36,1372,1365.51,25.25,,
18:00:37,1368,1355.13,25.5,,
18:00:38,1368,1355.13,25.5,,
18:00:39,1371,1358.1,25.5,,
18:00:40,1370,1363.52,25.25,,
18:00:41,1370,1350.75,25.75,,
18:00:42,1370,1370,25,,
18:00:43,1371,1371,25,,
18:00:43,1373,1360.08,25.5,,
18:00:44,1373,1366.51,25.25,,
18:00:45,1370,1350.75,25.75,,
18:00:46,1373,1360.08,25.5,,
18:00:47,1370,1344.46,26,,
18:00:48,1373,1399.59,24,,
18:00:49,1370,1376.54,24.75,,
18:00:50,1370,1350.75,25.75,,
18:00:51,1368,1336.26,26.25,,
18:00:52,1370,1376.54,24.75,,
18:00:53,1372,1372,25,,
18:00:54,1370,1376.54,24.75,,
18:00:55,1371,1377.54,24.75,,
18:00:56,1373,1360.08,25.5,,
18:00:57,1372,1365.51,25.25,,
18:00:58,1369,1356.12,25.5,,
18:00:59,1373,1379.55,24.75,,
18:01:00,1367,1367,25,,
18:01:01,1370,1363.52,25.25,,
18:01:02,1369,1349.77,25.75,,
18:01:03,1370,1350.75,25.75,,
18:01:04,1367,1373.52,24.75,,
18:01:05,1369,1369,25,,
18:01:06,1370,1370,25,,
18:01:07,1370,1350.75,25.75,,
18:01:08,1371,1377.54,24.75,,
18:01:09,1370,1363.52,25.25,,
18:01:10,1373,1347.4,26,,
18:01:11,1369,1382.13,24.5,,
18:01:12,1368,1361.53,25.25,,
18:01:13,1373,1347.4,26,,
18:01:14,1369,1343.47,26,,
18:01:15,1368,1361.53,25.25,,
18:01:16,1371,1358.1,25.5,,
18:01:17,1370,1357.11,25.5,,
18:01:18,1370,1344.46,26,,
18:01:19,1373,1341.15,26.25,,
18:01:20,1370,1338.22,26.25,,
18:01:21,1370,1344.46,26,,
18:01:22,1370,1344.46,26,,
18:01:23,1369,1337.24,26.25,,
18:01:24,1372,1352.72,25.75,,
18:01:25,1368,1336.26,26.25,,
18:01:26,1372,1352.72,25.75,,
18:01:27,1368,1348.78,25.75,,
18:01:28,1368,1348.78,25.75,,
18:01:28,1367,1335.29,26.25,,
18:01:29,1371,1358.1,25.5,,
18:01:30,1368,1342.49,26,,
18:01:31,1369,1356.12,25.5,,
18:01:32,1369,1362.53,25.25,,
18:01:33,1369,1349.77,25.75,,
18:01:34,1369,1343.47,26,,
18:01:35,1369,1343.47,26,,
18:01:36,1369,1356.12,25.5,,
18:01:37,1369,1349.77,25.75,,
18:01:38,1369,1343.47,26,,
18:01:39,1370,1344.46,26,,
18:01:40,1369,1349.77,25.75,,
18:01:41,1371,1345.44,26,,
18:01:42,1370,1357.11,25.5,,
18:01:43,1368,1355.13,25.5,,
18:01:44,1370,1350.75,25.75,,
18:01:45,1369,1349.77,25.75,,
18:01:46,1369,1343.47,26,,
18:01:47,1369,1362.53,25.25,,
18:01:48,1369,1362.53,25.25,,
18:01:49,1369,1349.77,25.75,,
18:01:50,1369,1356.12,25.5,,
18:01:51,1371,1358.1,25.5,,
18:01:52,1371,1351.74,25.75,,
18:01:53,1369,1369,25,,
18:01:54,1367,1354.14,25.5,,
18:01:55,1368,1348.78,25.75,,
18:01:56,1369,1375.53,24.75,,
18:01:57,1371,1371,25,,
18:01:58,1368,1355.13,25.5,,
18:01:59,1370,1363.52,25.25,,
18:02:00,1371,1351.74,25.75,,
18:02:01,1367,1354.14,25.5,,
18:02:02,1367,1347.79,25.75,,
18:02:03,1368,1361.53,25.25,,
18:02:04,1369,1375.53,24.75,,
18:02:05,1371,1358.1,25.5,,
18:02:06,1368,1361.53,25.25,,
18:02:07,1368,1374.53,24.75,,
18:02:08,1370,1376.54,24.75,,
18:02:09,1367,1380.11,24.5,,
18:02:10,1368,1368,25,,
18:02:11,1371,1358.1,25.5,,
18:02:12,1370,1344.46,26,,
18:02:12,1367,1380.11,24.5,,
18:02:13,1368,1342.49,26,,
18:02:14,1368,1381.12,24.5,,
18:02:15,1368,1374.53,24.75,,
18:02:16,1369,1382.13,24.5,,
18:02:17,1366,1353.15,25.5,,
18:02:18,1371,1397.55,24,,
18:02:19,1367,1373.52,24.75,,
18:02:20,1371,1384.15,24.5,,
18:02:21,1367,1367,25,,
18:02:22,1371,1364.52,25.25,,
18:02:23,1368,1374.53,24.75,,
18:02:24,1370,1383.14,24.5,,
18:02:25,1369,1382.13,24.5,,
18:02:26,1368,1361.53,25.25,,
18:02:27,1368,1355.13,25.5,,
18:02:28,1369,1356.12,25.5,,
18:02:29,1369,1369,25,,
18:02:30,1368,1368,25,,
18:02:31,1369,1395.51,24,,
18:02:32,1370,1370,25,,
18:02:33,1368,1355.13,25.5,,
18:02:34,1369,1362.53,25.25,,
18:02:35,1370,1357.11,25.5,,
18:02:36,1368,1355.13,25.5,,
18:02:37,1368,1355.13,25.5,,
18:02:38,1370,1357.11,25.5,,
18:02:39,1369,1349.77,25.75,,
18:02:40,1369,1356.12,25.5,,
18:02:41,1369,1356.12,25.5,,
18:02:42,1372,1352.72,25.75,,
18:02:43,1369,1349.77,25.75,,
18:02:44,1368,1355.13,25.5,,
18:02:45,1369,1349.77,25.75,,
18:02:46,1369,1343.47,26,,
18:02:47,1369,1343.47,26,,
18:02:48,1367,1347.79,25.75,,
18:02:49,1369,1331.06,26.5,,
18:02:50,1369,1337.24,26.25,,
18:02:51,1367,1347.79,25.75,,
18:02:52,1367,1347.79,25.75,,
18:02:53,1368,1368,25,,
18:02:54,1370,1344.46,26,,
18:02:55,1371,1345.44,26,,
18:02:56,1367,1354.14,25.5,,
18:02:56,1369,1337.24,26.25,,
18:02:57,1368,1342.49,26,,
18:02:58,1371,1358.1,25.5,,
18:02:59,1369,1369,25,,
18:03:00,1367,1347.79,25.75,,
18:03:01,1371,1351.74,25.75,,
18:03:02,1370,1350.75,25.75,,
18:03:03,1367,1354.14,25.5,,
18:03:04,1369,1343.47,26,,
18:03:05,1371,1345.44,26,,
18:03:06,1370,1344.46,26,,
18:03:07,1368,1361.53,25.25,,
18:03:08,1369,1343.47,26,,
18:03:09,1370,1344.46,26,,
18:03:10,1371,1358.1,25.5,,
18:03:11,1369,1356.12,25.5,,
18:03:12,1368,1361.53,25.25,,
18:03:13,1369,1362.53,25.25,,
18:03:14,1369,1356.12,25.5,,
18:03:15,1370,1357.11,25.5,,
18:03:16,1372,1359.09,25.5,,
18:03:17,1369,1356.12,25.5,,
18:03:18,1370,1344.46,26,,
18:03:19,1371,1377.54,24.75,,
18:03:20,1368,1368,25,,
18:03:21,1370,1338.22,26.25,,
18:03:22,1371,1351.74,25.75,,
18:03:23,1370,1376.54,24.75,,
18:03:24,1368,1355.13,25.5,,
18:03:25,1369,1362.53,25.25,,
18:03:26,1370,1363.52,25.25,,
18:03:27,1370,1370,25,,
18:03:28,1368,1361.53,25.25,,
18:03:29,1368,1361.53,25.25,,
18:03:30,1369,1349.77,25.75,,
18:03:31,1370,1357.11,25.5,,
18:03:32,1367,1360.54,25.25,,
18:03:33,1367,1367,25,,
18:03:34,1369,1362.53,25.25,,
18:03:35,1371,1404.35,23.75,,
18:03:36,1370,1370,25,,
18:03:37,1369,1356.12,25.5,,
18:03:38,1373,1373,25,,
18:03:39,1368,1374.53,24.75,,
18:03:39,1367,1347.79,25.75,,
18:03:40,1370,1357.11,25.5,,
18:03:41,1371,1371,25,,
18:03:42,1369,1388.79,24.25,,
18:03:43,1368,1368,25,,
18:03:44,1369,1395.51,24,,
18:03:45,1368,1368,25,,
18:03:46,1367,1360.54,25.25,,
18:03:47,1365,1371.51,24.75,,
18:03:48,1370,1363.52,25.25,,
18:03:49,1370,1383.14,24.5,,
18:03:50,1366,1379.1,24.5,,
18:03:51,1370,1370,25,,
18:03:52,1367,1360.54,25.25,,
18:03:53,1367,1373.52,24.75,,
18:03:54,1368,1387.78,24.25,,
18:03:55,1370,1370,25,,
18:03:56,1368,1381.12,24.5,,
18:03:57,1369,1369,25,,
18:03:58,1367,1354.14,25.5,,
18:03:59,1369,1369,25,,
18:04:00,1370,1396.53,24,,
18:04:01,1370,1363.52,25.25,,
18:04:02,1370,1363.52,25.25,,
18:04:03,1369,1356.12,25.5,,
18:04:04,1368,1374.53,24.75,,
18:04:05,1367,1360.54,25.25,,
18:04:06,1367,1354.14,25.5,,
18:04:07,1368,1368,25,,
18:04:08,1368,1361.53,25.25,,
18:04:09,1368,1355.13,25.5,,
18:04:10,1368,1355.13,25.5,,
18:04:11,1368,1348.78,25.75,,
18:04:12,1368,1342.49,26,,
18:04:13,1368,1342.49,26,,
18:04:14,1370,1350.75,25.75,,
18:04:15,1369,1349.77,25.75,,
18:04:16,1365,1345.82,25.75,,
18:04:17,1368,1348.78,25.75,,
18:04:18,1368,1342.49,26,,
18:04:19,1367,1341.51,26,,
18:04:20,1367,1347.79,25.75,,
18:04:21,1368,1355.13,25.5,,
18:04:22,1370,1357.11,25.5,,
18:04:23,1368,1348.78,25.75,,
18:04:24,1367,1360.54,25.25,,
18:04:24,1367,1347.79,25.75,,
18:04:25,1368,1361.53,25.25,,
18:04:26,1367,1347.79,25.75,,
18:04:27,1370,1350.75,25.75,,
18:04:28,1369,1362.53,25.25,,
18:04:29,1367,1341.51,26,,
18:04:30,1369,1343.47,26,,
18:04:31,1369,1362.53,25.25,,
18:04:32,1368,1355.13,25.5,,
18:04:33,1368,1361.53,25.25,,
18:04:34,1369,1356.12,25.5,,
18:04:35,1368,1355.13,25.5,,
18:04:36,1370,1363.52,25.25,,
18:04:37,1370,1357.11,25.5,,
18:04:38,1367,1360.54,25.25,,
18:04:39,1368,1355.13,25.5,,
18:04:40,1367,1360.54,25.25,,
18:04:41,1370,1357.11,25.5,,
18:04:42,1369,1382.13,24.5,,
18:04:43,1371,1371,25,,
18:04:44,1367,1360.54,25.25,,
18:04:45,1369,1369,25,,
18:04:46,1367,1360.54,25.25,,
18:04:47,1368,1355.13,25.5,,
18:04:48,1365,1371.51,24.75,,
18:04:49,1367,1367,25,,
18:04:50,1370,1350.75,25.75,,
18:04:51,1372,1378.55,24.75,,
18:04:52,1368,1368,25,,
18:04:53,1369,1362.53,25.25,,
18:04:54,1368,1361.53,25.25,,
18:04:55,1372,1365.51,25.25,,
18:04:56,1367,1354.14,25.5,,
18:04:57,1369,1349.77,25.75,,
18:04:58,1369,1369,25,,
18:04:59,1368,1368,25,,
18:05:00,1370,1383.14,24.5,,
18:05:01,1368,1355.13,25.5,,
18:05:02,1369,1369,25,,
18:05:03,1366,1353.15,25.5,,
18:05:04,12.25,12.67,23.25,,
18:05:05,35.19,35.7,24.25,,
18:05:06,129.1,129.72,24.75,,
18:05:07,67.35,67.03,25.25,,
18:05:08,12.84,13.22,23.5,,
18:05:08,1372,1385.16,24.5,,
18:05:09,1374,1380.56,24.75,,
18:05:10,1367,1407.1,23.5,,
18:05:11,1371,1364.52,25.25,,
18:05:12,1366,1372.52,24.75,,
18:05:13,1368,1387.78,24.25,,
18:05:14,1368,1381.12,24.5,,
18:05:15,1372,1398.57,24,,
18:05:16,1369,1375.53,24.75,,
18:05:17,1370,1376.54,24.75,,
18:05:18,1366,1366,25,,
18:05:19,1370,1383.14,24.5,,
18:05:20,1370,1383.14,24.5,,
18:05:21,1372,1352.72,25.75,,
18:05:22,1371,1364.52,25.25,,
18:05:23,1371,1364.52,25.25,,
18:05:24,1370,1363.52,25.25,,
18:05:25,1373,1373,25,,
18:05:26,1368,1381.12,24.5,,
18:05:27,1368,1361.53,25.25,,
18:05:28,1367,1347.79,25.75,,
18:05:29,1368,1381.12,24.5,,
18:05:30,1368,1374.53,24.75,,
18:05:31,1368,1355.13,25.5,,
18:05:32,1370,1363.52,25.25,,
18:05:33,1367,1367,25,,
18:05:34,1369,1356.12,25.5,,
18:05:35,1368,1361.53,25.25,,
18:05:36,1366,1353.15,25.5,,
18:05:37,1369,1362.53,25.25,,
18:05:38,1369,1356.12,25.5,,
18:05:39,1368,1336.26,26.25,,
18:05:40,1372,1359.09,25.5,,
18:05:41,1368,1342.49,26,,
18:05:42,1368,1361.53,25.25,,
18:05:43,1369,1343.47,26,,
18:05:44,1368,1348.78,25.75,,
18:05:45,1363,1337.59,26,,
18:05:46,1369,1356.12,25.5,,
18:05:47,1369,1356.12,25.5,,
18:05:48,1369,1356.12,25.5,,
18:05:49,1364,1344.84,25.75,,
18:05:50,1366,1334.31,26.25,,
18:05:51,1365,1352.15,25.5,,
18:05:52,1368,1368,25,,
18:05:52,1366,1340.53,26,,
18:05:53,1367,1341.51,26,,
18:05:54,1364,1344.84,25.75,,
18:05:55,1366,1340.53,26,,
18:05:56,1367,1341.51,26,,
18:05:57,1366,1353.15,25.5,,
18:05:58,1368,1342.49,26,,
18:05:59,1369,1349.77,25.75,,
18:06:00,1366,1340.53,26,,
18:06:01,1368,1342.49,26,,
18:06:02,1368,1348.78,25.75,,
18:06:03,1369,1356.12,25.5,,
18:06:04,1367,1367,25,,
18:06:05,1372,1352.72,25.75,,
18:06:06,1366,1366,25,,
18:06:07,1364,1377.08,24.5,,
18:06:08,1368,1368,25,,
18:06:09,1367,1347.79,25.75,,
18:06:10,1370,1344.46,26,,
18:06:11,1370,1370,25,,
18:06:12,1372,1385.16,24.5,,
18:06:13,1365,1352.15,25.5,,
18:06:14,1367,1360.54,25.25,,
18:06:15,1366,1346.81,25.75,,
18:06:16,1366,1346.81,25.75,,
18:06:17,1367,1367,25,,
18:06:18,1370,1363.52,25.25,,
18:06:19,1368,1355.13,25.5,,
18:06:20,1367,1360.54,25.25,,
18:06:21,1367,1347.79,25.75,,
18:06:22,1367,1347.79,25.75,,
18:06:23,1364,1364,25,,
18:06:24,1365,1358.55,25.25,,
18:06:25,1365,1365,25,,
18:06:26,1365,1352.15,25.5,,
18:06:27,1366,1359.54,25.25,,
18:06:28,1366,1379.1,24.5,,
18:06:29,1368,1361.53,25.25,,
18:06:30,1369,1395.51,24,,
18:06:31,1367,1367,25,,
18:06:32,1373,1366.51,25.25,,
18:06:33,1370,1344.46,26,,
18:06:34,1370,1383.14,24.5,,
18:06:35,1369,1388.79,24.25,,
18:06:36,1366,1353.15,25.5,,
18:06:36,1368,1374.53,24.75,,
18:06:37,1367,1386.76,24.25,,
18:06:38,1366,1379.1,24.5,,
18:06:39,1368,1348.78,25.75,,
18:06:40,1371,1371,25,,
18:06:41,1366,1346.81,25.75,,
18:06:42,1367,1341.51,26,,
18:06:43,1366,1366,25,,
18:06:44,1366,1334.31,26.25,,
18:06:45,1365,1345.82,25.75,,
18:06:46,1367,1354.14,25.5,,
18:06:47,1367,1354.14,25.5,,
18:06:48,1369,1362.53,25.25,,
18:06:49,1368,1355.13,25.5,,
18:06:50,1367,1354.14,25.5,,
18:06:51,1369,1362.53,25.25,,
18:06:52,1367,1360.54,25.25,,
18:06:53,1367,1386.76,24.25,,
18:06:54,1368,1387.78,24.25,,
18:06:55,1366,1379.1,24.5,,
18:06:56,1369,1382.13,24.5,,
18:06:57,1364,1357.55,25.25,,
18:06:58,1368,1355.13,25.5,,
18:06:59,1365,1345.82,25.75,,
18:07:00,1365,1345.82,25.75,,
18:07:01,1368,1361.53,25.25,,
18:07:02,1369,1356.12,25.5,,
18:07:03,1366,1346.81,25.75,,
18:07:04,1371,1358.1,25.5,,
18:07:05,1370,1376.54,24.75,,
18:07:06,1366,1359.54,25.25,,
18:07:07,1365,1371.51,24.75,,
18:07:08,1365,1352.15,25.5,,
18:07:09,1369,1382.13,24.5,,
18:07:10,1371,1377.54,24.75,,
18:07:11,1369,1382.13,24.5,,
18:07:12,1366,1353.15,25.5,,
18:07:13,1368,1361.53,25.25,,
18:07:14,1367,1373.52,24.75,,
18:07:15,1367,1360.54,25.25,,
18:07:16,1366,1340.53,26,,
18:07:17,1368,1355.13,25.5,,
18:07:18,1369,1343.47,26,,
18:07:19,1367,1367,25,,
18:07:20,1368,1355.13,25.5,,
18:07:20,1363,1350.17,25.5,,
18:07:21,1369,1356.12,25.5,,
18:07:22,1368,1368,25,,
18:07:23,1368,1355.13,25.5,,
18:07:24,1373,1373,25,,
18:07:25,1366,1353.15,25.5,,
18:07:26,1368,1387.78,24.25,,
18:07:27,1368,1368,25,,
18:07:28,1366,1372.52,24.75,,
18:07:29,1367,1367,25,,
18:07:30,1366,1366,25,,
18:07:31,1369,1362.53,25.25,,
18:07:32,1367,1354.14,25.5,,
18:07:33,1369,1343.47,26,,
18:07:34,1365,1339.55,26,,
18:07:35,1367,1347.79,25.75,,
18:07:36,1368,1361.53,25.25,,
18:07:37,1365,1365,25,,
18:07:38,1367,1367,25,,
18:07:39,1372,1385.16,24.5,,
18:07:40,1371,1358.1,25.5,,
18:07:41,1368,1361.53,25.25,,
18:07:42,1367,1393.48,24,,
18:07:43,1367,1354.14,25.5,,
18:07:44,1369,1388.79,24.25,,
18:07:45,1366,1366,25,,
18:07:46,1368,1368,25,,
18:07:47,1367,1373.52,24.75,,
18:07:48,1366,1372.52,24.75,,
18:07:49,1368,1368,25,,
18:07:50,1372,1359.09,25.5,,
18:07:51,1372,1346.42,26,,
18:07:52,1369,1356.12,25.5,,
18:07:53,1368,1348.78,25.75,,
18:07:54,1368,1348.78,25.75,,
18:07:55,1368,1355.13,25.5,,
18:07:56,1367,1347.79,25.75,,
18:07:57,1368,1368,25,,
18:07:58,1368,1348.78,25.75,,
18:07:59,1369,1362.53,25.25,,
18:08:00,1368,1374.53,24.75,,
18:08:01,1367,1367,25,,
18:08:02,1371,1397.55,24,,
18:08:03,1372,1378.55,24.75,,
18:08:03,1369,1369,25,,
18:08:05,1366,1366,25,,
18:08:05,1371,1358.1,25.5,,
18:08:06,1372,1346.42,26,,
18:08:07,1365,1345.82,25.75,,
18:08:08,1367,1341.51,26,,
18:08:09,1367,1354.14,25.5,,
18:08:10,1369,1362.53,25.25,,
18:08:11,1370,1363.52,25.25,,
18:08:12,1372,1372,25,,
18:08:13,1370,1350.75,25.75,,
18:08:14,1368,1355.13,25.5,,
18:08:15,1369,1356.12,25.5,,
18:08:16,1369,1369,25,,
18:08:17,1367,1407.1,23.5,,
18:08:18,1363,1376.07,24.5,,
18:08:19,1365,1384.73,24.25,,
18:08:20,1368,1374.53,24.75,,
18:08:21,1368,1368,25,,
18:08:22,1368,1368,25,,
18:08:23,1367,1360.54,25.25,,
18:08:24,1368,1355.13,25.5,,
18:08:25,1366,1359.54,25.25,,
18:08:26,1367,1347.79,25.75,,
18:08:27,1367,1360.54,25.25,,
18:08:28,1369,1369,25,,
18:08:29,1371,1364.52,25.25,,
18:08:30,1367,1386.76,24.25,,
18:08:31,1367,1354.14,25.5,,
18:08:32,1368,1355.13,25.5,,
18:08:33,1368,1361.53,25.25,,
18:08:34,1370,1363.52,25.25,,
18:08:35,1369,1382.13,24.5,,
18:08:36,1366,1385.75,24.25,,
18:08:37,1364,1364,25,,
18:08:38,1369,1356.12,25.5,,
18:08:39,1366,1372.52,24.75,,
18:08:40,1370,1363.52,25.25,,
18:08:41,1366,1346.81,25.75,,
18:08:42,1368,1361.53,25.25,,
18:08:43,1368,1348.78,25.75,,
18:08:44,1363,1343.85,25.75,,
18:08:45,1362,1368.5,24.75,,
18:08:46,1365,1371.51,24.75,,
18:08:47,1366,1346.81,25.75,,
18:08:48,1367,1367,25,,
18:08:49,1366,1366,25,,
18:08:49,1369,1369,25,,
18:08:50,1368,1381.12,24.5,,
18:08:51,1369,1382.13,24.5,,
18:08:52,1369,1375.53,24.75,,
18:08:53,1366,1366,25,,
18:08:54,1367,1386.76,24.25,,
18:08:55,1369,1362.53,25.25,,
18:08:56,1366,1359.54,25.25,,
18:08:57,1366,1346.81,25.75,,
18:08:58,1364,1351.16,25.5,,
18:08:59,1366,1346.81,25.75,,
18:09:00,1366,1359.54,25.25,,
18:09:01,1369,1356.12,25.5,,
18:09:02,1367,1354.14,25.5,,
18:09:03,1365,1365,25,,
18:09:04,1367,1373.52,24.75,,
18:09:05,1365,1358.55,25.25,,
18:09:06,1366,1366,25,,
18:09:07,1369,1369,25,,
18:09:08,1365,1384.73,24.25,,
18:09:09,1365,1378.09,24.5,,
18:09:10,1365,1365,25,,
18:09:11,1365,1365,25,,
18:09:12,1367,1386.76,24.25,,
18:09:13,1368,1361.53,25.25,,
18:09:14,1369,1356.12,25.5,,
18:09:15,1369,1362.53,25.25,,
18:09:16,1367,1341.51,26,,
18:09:17,1369,1356.12,25.5,,
18:09:18,1368,1368,25,,
18:09:19,1369,1362.53,25.25,,
18:09:20,1372,1385.16,24.5,,
18:09:21,1368,1361.53,25.25,,
18:09:22,1364,1357.55,25.25,,
18:09:23,1366,1379.1,24.5,,
18:09:24,1371,1377.54,24.75,,
18:09:25,1368,1374.53,24.75,,
18:09:26,1368,1355.13,25.5,,
18:09:27,1365,1352.15,25.5,,
18:09:28,1368,1368,25,,
18:09:29,1366,1366,25,,
18:09:30,1370,1370,25,,
18:09:31,1369,1382.13,24.5,,
18:09:31,1369,1382.13,24.5,,
18:09:32,1367,1367,25,,
18:09:33,1369,1362.53,25.25,,
18:09:34,1369,1382.13,24.5,,
18:09:35,1367,1354.14,25.5,,
18:09:37,1368,1387.78,24.25,,
18:09:37,1367,1360.54,25.25,,
18:09:38,1367,1367,25,,
18:09:39,1366,1372.52,24.75,,
18:09:40,1367,1386.76,24.25,,
18:09:41,1367,1367,25,,
18:09:42,1369,1349.77,25.75,,
18:09:43,1367,1354.14,25.5,,
18:09:44,1367,1367,25,,
18:09:45,1366,1359.54,25.25,,
18:09:46,1368,1361.53,25.25,,
18:09:47,1365,1378.09,24.5,,
18:09:48,1368,1368,25,,
18:09:49,1370,1370,25,,
18:09:50,1366,1340.53,26,,
18:09:51,1366,1366,25,,
18:09:52,1367,1354.14,25.5,,
18:09:53,1369,1375.53,24.75,,
18:09:54,1368,1374.53,24.75,,
18:09:55,1366,1379.1,24.5,,
18:09:56,1372,1398.57,24,,
18:09:57,1363,1356.56,25.25,,
18:09:58,1364,1370.51,24.75,,
18:09:59,1366,1353.15,25.5,,
18:10:00,1367,1354.14,25.5,,1364.181746
18:10:01,1369,1369,25,,
18:10:02,1370,1370,25,,
18:10:03,1366,1366,25,,
18:10:04,1368,1374.53,24.75,,
18:10:05,1365,1371.51,24.75,,
18:10:06,1367,1380.11,24.5,,
18:10:07,1366,1359.54,25.25,,
18:10:08,1367,1360.54,25.25,,
18:10:09,1368,1361.53,25.25,,
18:10:10,1368,1361.53,25.25,,
18:10:11,1368,1374.53,24.75,,
18:10:12,1367,1386.76,24.25,,
18:10:13,1366,1379.1,24.5,,
18:10:14,1366,1379.1,24.5,,
18:10:14,1367,1360.54,25.25,,
18:10:15,1364,1351.16,25.5,,
18:10:16,1367,1354.14,25.5,,
18:10:17,1367,1360.54,25.25,,
18:10:18,1368,1381.12,24.5,,
18:10:19,1366,1372.52,24.75,,
18:10:20,1368,1361.53,25.25,,
18:10:21,1363,1369.51,24.75,,
18:10:22,1366,1379.1,24.5,,
18:10:23,1365,1339.55,26,,
18:10:24,1370,1350.75,25.75,,
18:10:25,1367,1360.54,25.25,,
18:10:26,1368,1348.78,25.75,,
18:10:27,1368,1361.53,25.25,,
18:10:28,1369,1382.13,24.5,,
18:10:29,1366,1379.1,24.5,,
18:10:30,1368,1368,25,,
18:10:31,1370,1363.52,25.25,,
18:10:32,1368,1348.78,25.75,,
18:10:33,1369,1349.77,25.75,,
18:10:34,1364,1364,25,,
18:10:35,1370,1370,25,,
18:10:36,1367,1367,25,,
18:10:37,1366,1353.15,25.5,,
18:10:38,1363,1369.51,24.75,,
18:10:39,1366,1379.1,24.5,,
18:10:40,1367,1347.79,25.75,,
18:10:41,1363,1337.59,26,,
18:10:42,1365,1352.15,25.5,,
18:10:43,1368,1355.13,25.5,,
18:10:44,1365,1358.55,25.25,,
18:10:45,1364,1377.08,24.5,,
18:10:46,1369,1395.51,24,,
18:10:47,1366,1366,25,,
18:10:48,1370,1357.11,25.5,,
